Potholes,Deepanjali Nagar 
Footpaths,Hosakerehalli
Others,Bellanduru
Bad Roads,Radhakrishna Temple 
Potholes,Hagadur
Others,BTM Layout 
Stray Dogs,Vasanthapura
Traffic,Varthur 
Potholes,Bellanduru
Others,Girinagar 
Potholes,Sampangiram Nagar
Garbage,BTM Layout 
Garbage,Dodda Bidarakallu
Potholes,Bellanduru
Garbage,Shettihalli
Stray Dogs,Rajarajeshwari Nagar 
Garbage,Dodda Nekkundi
Traffic,Ejipura
Potholes,HAL Airport 
Manholes,Shivaji Nagar
Others,Sampangiram Nagar
Garbage,Sarvagna Nagar
Bad Roads,Kadugodi
Potholes,Varthur 
Others,Koramangala
Potholes,Kaval Bairasandra
Stray Dogs,Shantala Nagar
Others,Koramangala
Others,Sampangiram Nagar
Bad Roads,Sarvagna Nagar
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Hoodi
Others,Begur 
Potholes,K R Puram
Stray Dogs,Sudham Nagara
"Trees, Parks and Playgrounds - Others",Shantala Nagar
Potholes,Mattikere
Bad Roads,Konena Agrahara
Others,Hosahalli
Bad Roads,Jayachamarajendra Nagar
Potholes,Rajaji Nagar
Others,New Tippasandra
Flooding of Roads and Footpaths,Jogupalya
Garbage,Banasavadi
Stray Dogs,Kuvempu Nagar
Water Meter,Puttenahalli
Water Supply ,Karisandra
Water Supply ,Karisandra
Garbage,Kacharkanahalli
Others,Hebbal
Parking Violations,Sudham Nagara
Streetlights,Begur 
Traffic,Attiguppe
Potholes,Jakkasandra
Garbage,Koramangala
Potholes,Koramangala
Land Pollution,J P Park
Potholes,Shantala Nagar
Parking Violations,Sanjay Nagar
Autorickshaws and Taxis,Puttenahalli
Autorickshaws and Taxis,Dodda Nekkundi
Removal of Encroachment - Lakes,Horamavu
Electricity,Kaval Bairasandra
Need New Streetlights,Ramamurthy Nagar
"Trees, Parks and Playgrounds - Others",Ramamurthy Nagar
Garbage,Kumaraswamy Layout 
Garbage,Kumaraswamy Layout 
"Trees, Parks and Playgrounds - Others",Vishwanath Nagenahalli
Traffic,C V Raman Nagar
Traffic,Attiguppe
Garbage,Byatarayanapura
Garbage,Kumaraswamy Layout 
Garbage,Sampangiram Nagar
Bad Roads,Vijnana Nagar
Garbage,HSR Layout 
Others,Ejipura
Others,Jakkuru
Footpaths,J P Park
Potholes,Dodda Nekkundi
Bad Roads,J P Park
Bad Roads,Kuvempu Nagar
Hoardings,Nagavara
Potholes,Marappana Palya
Potholes,Sampangiram Nagar
Clearing of Blockage of Under Ground Drainage Pipelines and Replacement of Damaged or Missing Manhole Cover,Sampangiram Nagar
Potholes,Konena Agrahara
Electricity,Hoodi
Others,Bharathi Nagar
Bad Roads,Maruthi Mandira
Bad Roads,Maruthi Mandira
Bad Roads,Horamavu
Bad Roads,Agaram
Others,A Narayanapura
Bad Roads,Maruthi Seva Nagar
NULL,Horamavu
Removal of Encroachment - Lakes,Horamavu
New Bus Shelters,Byatarayanapura
Potholes,Bellanduru
Parking Violations,Ejipura
Potholes,Varthur 
Stray Dogs,Nagarabhavi 
Others,Gottigere
Streetlights,Bilekahalli 
New Bus Shelters,HMT
Bad Roads,Sampangiram Nagar
Garbage,Sagayarapuram
Others,Vasanth Nagar
